cloudnum,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3
300,169.56701423423408,-0.0024956527898073785,-32.815359829071234,278.0,292.0,268.0,111.98141180646843,112.83098977662365,118.62855340541044,3.4418924938567548,3.4680053637630297,3.646200926889745,1.7774827270868003,1.7909680916924386,1.882992911196991,502841.4268711289,572114.5193983918,1024472.2040169672,4.908582261040907,5.1551796373963175,5.50939469244391,50.8260032536167,58.43706289330963,68.0013932862511,,,25.3553686491504
301,169.58673414814538,0.014077499173553415,-32.81463241950026,280.0,277.0,296.0,61.855588416399144,121.36450068313052,230.6924282389081,1.901210942414634,3.730293779862944,7.0906280277779175,0.9818347367682404,1.9264206457639763,3.661784575220764,1647997.0046155206,4064226.75752664,1663637.6985395532,5.379728733082928,7.737414858511562,7.039253468472662,74.83885050152368,79.81543021854104,63.57036670028878,32.66017865507102,35.876216465251034,23.23529953564636
302,169.59179506102578,0.01832965663313756,-32.82033539724587,290.0,312.0,303.0,199.26871730437043,277.58075173619665,288.4507034241732,6.1247799191504635,8.531800862549435,8.86590278643026,3.1629955127677856,4.406043678352328,4.578582594034495,475128.2179020253,1464697.7214712843,1547976.0824681574,8.912336221315563,6.478423200575259,6.781552797432626,46.42381997629773,59.3175202533454,61.559457383791916,,,21.156205257675374
303,169.58921372318588,0.01616052681219346,-32.819455137571175,312.0,290.0,302.0,88.01938321798306,106.92785813018536,288.4507034241732,2.7053887741248994,3.2865650320476325,8.86590278643026,1.397133066952112,1.6972675893680218,4.578582594034495,1464697.7214712843,475128.2179020253,2030881.5519527562,6.478423200575259,8.912336221315563,4.871645976968781,59.3175202533454,46.42381997629773,80.31820538050884,,,35.68189495661428
304,169.58095219203744,0.009217656897705224,-32.81967456283164,333.0,355.0,343.0,15.62616317584112,74.13469150198033,127.13748331770893,0.4802901916941332,2.278624944075881,3.9077338145667486,0.2480343361244622,1.1767411349520691,2.018055290757285,617809.2465862088,304862.5002669498,1359200.0599998187,4.582024568913495,4.823231301064184,3.5906853512377235,66.86678661607016,56.62131945343368,76.01105246851203,25.38250556339007,13.18231055177341,25.15041930881902
305,169.5754478775075,0.004592007555073596,-32.81833054962628,313.0,323.0,315.0,83.73054125586177,140.48755309051978,154.33221362305878,2.5735657088622905,4.31806535265196,4.7435987728708,1.329056210410504,2.229961160166981,2.4497176765564883,2160191.607158855,1101372.3375193512,1969709.6012999737,5.244784550024466,6.946049842342021,4.549538133226963,105.17491197852875,68.29915191211121,79.15518598858574,56.60727072393219,,34.568307787168024
306,169.58451348855155,0.012211061631228138,-32.815596735023234,299.0,301.0,260.0,136.14106120305254,258.8649861511681,263.6103439837285,4.184470342902149,7.956547773266884,8.102402440046594,2.1609692254452786,4.1089680341455255,4.184291174344898,933116.826855195,988937.1551876159,1382638.8771654777,1.0729283103852651,5.140230694974269,2.9805990395492388,65.16493854942037,52.94591597826395,65.39285445080631,24.61418426070441,,23.744014118378697
307,169.5761017871881,0.005141761523920182,-32.81465527664488,293.0,281.0,286.0,80.54864872222086,91.40987358145887,104.88926396838345,2.4757661557835635,2.8095998493764704,3.2239062226047523,1.2785499797177915,1.4509503743088712,1.6649089518791025,1144192.6399165485,420071.26675027463,1560521.0049526412,6.746040345498557,5.9744865187513705,6.392633194718151,63.93592032320515,51.51429602072267,64.12773837270443,,,21.484644963468305
308,169.56705766201844,-0.002459124341275789,-32.81647307412054,278.0,300.0,292.0,83.62654952409149,137.24815240730516,141.1572827669236,2.570369389444369,4.218498212746454,4.338650354295905,1.3274055480014522,2.178542101703256,2.2405917899511683,502841.4268711289,607694.8077827743,572114.5193983918,4.908582261040907,8.949276946780987,5.1551796373963175,50.8260032536167,63.56020369307185,58.43706289330963,,23.131624731416306,
309,169.57172590242484,0.0014641291593259994,-32.81563921142917,267.0,295.0,338.0,90.88180347659271,147.55038566940138,158.86222627779622,2.7933689365772083,4.53515058176688,4.882834529072583,1.442568309152265,2.342069613800021,2.5216226393301002,1209203.0328414713,874328.5034510858,641272.7417210997,6.760040017383263,5.008467911370057,3.4549368270721463,63.032989598582425,63.01663456585082,94.58113562617844,19.58833993421082,22.261080866924214,48.680715115915355
310,169.56587423992042,-0.003453429882772266,-32.823037700273105,327.0,379.0,311.0,85.63183906937199,221.92365632630188,265.16636681547845,2.6320045387300266,6.821108562542903,8.150228799961809,1.3592355407836825,3.522597719465109,4.208989949452039,329454.3743552661,905713.5861035398,1782848.5903080816,0.3488462671870051,2.6383596958510505,3.886923047704786,60.608975653411974,90.63365363134412,84.4989562830052,14.95625228466146,43.21269893151079,40.21967357811047
311,169.5655054508637,-0.0037634315148404383,-32.820908175140765,319.0,334.0,327.0,109.3299041478142,220.9027808392236,246.58262874375333,3.3603950010094783,6.789730643480676,7.579033745845015,1.7353953039335588,3.5063933466543418,3.9140099800595767,417331.0244946439,762001.4256242865,329454.3743552661,1.839335138875905,3.5455598277505835,0.3488462671870051,55.942402290125834,60.064643777129874,60.608975653411974,,14.560152836447743,14.95625228466146
312,169.58973661717198,0.016600063041795118,-32.8188920487127,290.0,303.0,302.0,79.71119348330585,88.01938321798306,277.58075173619665,2.450025893589476,2.7053887741248994,8.531800862549435,1.2652570394175529,1.397133066952112,4.406043678352328,475128.2179020253,1547976.0824681574,2030881.5519527562,8.912336221315563,6.781552797432626,4.871645976968781,46.42381997629773,61.559457383791916,80.31820538050884,,21.156205257675374,35.68189495661428
313,169.5748152551039,0.004060375297699919,-32.81790733135973,305.0,266.0,323.0,83.73054125586177,179.00719831236916,187.59497659258759,2.5735657088622905,5.5020161139108055,5.765972507429702,1.329056210410504,2.8413841001963367,2.977698041152184,574187.7973272444,2054728.7819687263,1101372.3375193512,2.6925458487913008,6.074118356733358,6.946049842342021,72.26161711281583,72.2611511636506,68.29915191211121,31.203788670639295,31.252824726673513,
314,169.56561512748942,-0.003671013766779989,-32.82693100894884,321.0,339.0,331.0,126.21493050857228,138.49233850249456,157.3583030081291,3.8793779692730532,4.2567398701153945,4.8366095161021265,2.003411595374163,2.1982910873411834,2.497750841398874,1149239.7391172154,1083697.9165967891,668490.8725483186,6.5139871529664095,3.5218822214897783,4.149461699797936,69.15485248892298,64.19106297865491,75.10875609898328,21.212452698550983,,24.690260171319327
315,169.57609321757053,0.0051342817417868,-32.81945956323809,323.0,342.0,305.0,109.15610584439848,119.54819992330648,154.33221362305878,3.355053086969267,3.67446744359002,4.7435987728708,1.7326366007047378,1.8975904749731185,2.4497176765564883,1101372.3375193512,925975.5553366124,574187.7973272444,6.946049842342021,4.337522916254118,2.6925458487913008,68.29915191211121,61.21810352921897,72.26161711281583,,,31.203788670639295
316,169.56619779369302,-0.003181677505549893,-32.818971748582385,324.0,334.0,347.0,75.64007074300157,105.75590988278822,156.80060319932605,2.324894708195603,3.2505436976954982,4.8194678963031015,1.2006360435397074,1.6786652362347336,2.4888984634813656,343926.0176422641,762001.4256242865,471511.18995265453,2.4696112442879268,3.5455598277505835,1.5076679261819168,63.759492214586245,60.064643777129874,56.96296498729784,,14.560152836447743,
317,169.56910206027678,-0.0007410032486949541,-32.81487476278313,275.0,358.0,294.0,65.5407196970151,73.2757018233223,101.37475814606371,2.0144781846204176,2.2522227932226366,3.1158833729699933,1.0403288840796048,1.163106378147973,1.6091231451756145,266051.6157970783,544630.7751521919,230029.04552922864,4.083384583188708,3.5185440028405965,4.681802374027263,50.31866889559286,58.86791808852727,48.23830299091486,,15.453408621856607,
318,169.55982037594455,-0.008539704286142867,-32.8342939615279,368.0,411.0,419.0,683.2202728420957,710.6012016673096,722.9240327037526,20.99965244955181,21.84124045847245,22.2199984948571,10.844766235588825,11.279384153449357,11.474984646091313,887025.8442257631,1063558.5305543751,1045456.2431306492,6.7054842209201375,2.1669711384111627,2.885585371844535,71.68014538066046,68.81658352907692,69.9389108968393,,26.69372033130058,
319,169.56520485978956,-0.004016077346885457,-32.820057632877706,311.0,316.0,334.0,109.3299041478142,168.74281598630074,188.1746749427585,3.3603950010094783,5.186527142015829,5.7837902806473025,1.7353953039335588,2.678457396607949,2.9868996022660084,1782848.5903080816,97839.05505529906,762001.4256242865,3.886923047704786,3.5335010140201963,3.5455598277505835,84.4989562830052,63.75127464706553,60.064643777129874,40.21967357811047,,14.560152836447743
320,169.5778248147601,0.0065897748536177785,-32.81556291982195,330.0,286.0,307.0,175.64036230757011,193.68513648717862,210.57898975234863,5.3985320857491335,5.953161392526164,6.472415667031993,2.7879422588503195,3.0743672458282325,3.3425236468626776,360550.3098784359,1560521.0049526412,1363988.755233435,1.5209599280832389,6.392633194718151,5.696530056891213,59.41442288894627,64.12773837270443,65.57764189771301,,21.484644963468305,23.03800464387089
321,169.56611754877662,-0.003248789047716366,-32.827864242037876,339.0,350.0,399.0,97.12914526303379,104.29192389369163,119.54235051049251,2.985389008966288,3.2055462083292148,3.674287654375605,1.5417324644925998,1.6554273633919308,1.8974976271506752,1083697.9165967891,1038974.248326648,1439986.0018844234,3.5218822214897783,5.372911938384432,4.193306341215687,64.19106297865491,74.41707840373643,83.72183778911251,,33.219949922330656,39.99573502834381
322,169.57719030687372,0.006056177980093436,-32.820610959299124,337.0,342.0,315.0,154.92201832519217,180.65897846639763,181.74904832930577,4.761727177794134,5.552785698093917,5.586290395153883,2.4590796559554318,2.8676028327999625,2.8849055290365992,789384.2393095414,925975.5553366124,1969709.6012999737,2.9038857665725453,4.337522916254118,4.549538133226963,106.48957206051975,61.21810352921897,79.15518598858574,54.99510972083421,,34.568307787168024
323,169.57504025947236,0.004249396094843422,-32.81941798801269,315.0,342.0,305.0,109.15610584439848,116.63811305022114,140.48755309051978,3.355053086969267,3.585022186530268,4.31806535265196,1.7326366007047378,1.85139861984478,2.229961160166981,1969709.6012999737,925975.5553366124,574187.7973272444,4.549538133226963,4.337522916254118,2.6925458487913008,79.15518598858574,61.21810352921897,72.26161711281583,34.568307787168024,,31.203788670639295
324,169.5666768428362,-0.0027791052400741954,-32.818508325898684,316.0,334.0,347.0,75.64007074300157,133.61582392883764,143.32550756803082,2.324894708195603,4.1068539324719175,4.405293527904241,1.2006360435397074,2.1208860941085343,2.2750080566354094,97839.05505529906,762001.4256242865,471511.18995265453,3.5335010140201963,3.5455598277505835,1.5076679261819168,63.75127464706553,60.064643777129874,56.96296498729784,,14.560152836447743,
325,169.57985327835797,0.008294222540309874,-32.81891072313773,346.0,333.0,297.0,136.06714492823306,140.49180250562978,143.99916021599572,4.182198431275291,4.318195963882292,4.425999107116835,2.159795951241794,2.2300286112004724,2.2857009558094563,1661408.3136204856,617809.2465862088,2439842.8071015715,4.2503183350684814,4.582024568913495,3.723244524134577,90.86835281278397,66.86678661607016,82.54405489252035,45.05638858072532,25.38250556339007,31.74729038570609
326,169.56048464742673,-0.007982393294869538,-32.824971191413766,345.0,351.0,371.0,140.36908879895594,398.39819051232087,440.1698142469572,4.31442420052371,12.245279992185838,13.529184489094035,2.2280807745866027,6.323780801782871,6.986822448364402,404572.95776185975,197555.66716042525,1049297.763677693,,4.633034435116557,6.2666982816156205,60.67111541336658,46.510166895358736,73.8526167377205,,,32.50208031324529
327,169.56659005680646,-0.0028519052500629665,-32.8226896732148,310.0,379.0,311.0,85.63183906937199,145.41029433676383,246.58262874375333,2.6320045387300266,4.4693721264398185,7.579033745845015,1.3592355407836825,2.3080999101073623,3.9140099800595767,2001003.5231431918,905713.5861035398,1782848.5903080816,2.442352625801624,2.6383596958510505,3.886923047704786,70.72018703388532,90.63365363134412,84.4989562830052,26.29413301127338,43.21269893151079,40.21967357811047
328,169.57455419616576,0.003840854243954832,-32.820864208325766,342.0,323.0,337.0,120.1762494659453,185.17750651181484,185.6178128283852,3.693771352798761,5.691668460080174,5.705201840143467,1.9075595153324647,2.9393255001875374,2.946314489339448,925975.5553366124,1101372.3375193512,789384.2393095414,4.337522916254118,6.946049842342021,2.9038857665725453,61.21810352921897,68.29915191211121,106.48957206051975,,,54.99510972083421
329,169.5686519427825,-0.0011192756924552287,-32.816301648955395,383.0,358.0,357.0,83.17193636291938,121.93086316702512,146.1945331374583,2.5563962701399703,3.747701658105163,4.4934767130668085,1.3201894660780853,1.935410526460716,2.3205481450390213,411419.0943975143,544630.7751521919,591522.5594626028,4.656421449053816,3.5185440028405965,0.9503527631995832,58.75178929550548,58.86791808852727,85.05902311316909,,15.453408621856607,41.1020167531422
330,169.579315139991,0.007842333187520634,-32.81488254177537,320.0,276.0,282.0,175.64036230757011,235.0930528473946,239.7753299545806,5.3985320857491335,7.225886876223298,7.3698026759029185,2.7879422588503195,3.7316357594824536,3.8059576183266763,528123.1290556032,282258.8631254398,525409.0492624248,1.4124152376783312,,8.740268666087458,63.659167208959516,50.66190932746547,86.34289928637995,21.026827537401168,,33.34837283294601
331,169.56618639659268,-0.003191012065148727,-32.825747601668056,336.0,314.0,339.0,101.63234113386507,157.3583030081291,211.14102112671142,3.1238005168776883,4.8366095161021265,6.489690423060916,1.6132117640296042,2.497750841398874,3.35144477978907,181274.2640241841,515225.4459716138,1083697.9165967891,3.5625712289535434,3.5737457814124567,3.5218822214897783,70.11420782125298,54.23980622014362,64.19106297865491,28.585615153969588,,
332,169.5759275352302,0.004994815590782963,-32.82354288031508,372.0,384.0,378.0,149.36221808176882,159.0180573713615,202.8359390415416,4.590839577642655,4.887624197845279,6.2344230601238175,2.3708288584407744,2.5240961487517697,3.219618080024469,291145.5017156835,2495720.6596769574,2832704.5270529636,1.7819781545081088,5.895423119945893,5.403414646148187,73.51735410987489,81.1558458687838,92.10271309244274,27.361364893514317,38.143664012307184,45.273922374166574
333,169.58081070220462,0.009098747081771054,-32.8197186363499,304.0,355.0,343.0,15.62616317584112,85.85888121055498,121.35526922183895,0.4802901916941332,2.6389829704975907,3.73001003904548,0.2480343361244622,1.3628393842945234,1.9262741146323643,723992.462762416,304862.5002669498,1359200.0599998187,2.018965458236236,4.823231301064184,3.5906853512377235,54.723893085128815,56.62131945343368,76.01105246851203,,13.18231055177341,25.15041930881902
334,169.5669277498042,-0.002568214390516332,-32.819571986714145,347.0,316.0,324.0,80.05101688247274,105.75590988278822,133.61582392883764,2.46047080215029,3.2505436976954982,4.1068539324719175,1.2706510616265514,1.6786652362347336,2.1208860941085343,471511.18995265453,97839.05505529906,343926.0176422641,1.5076679261819168,3.5335010140201963,2.4696112442879268,56.96296498729784,63.75127464706553,63.759492214586245,,,
