,Unnamed: 0,Unnamed: 0.1,cloudnum,RGAL_KPC,x,corr_x,y,nn_index,nn2_index,nn3_index,min_dist,min_dist2nd,min_dist3rd,mean_cloud_sep_nn,mean_cloud_sep_nn2,mean_cloud_sep_nn3,beam_sep_nn,beam_sep_nn2,beam_sep_nn3,RGAL_KPC_nn,RGAL_KPC_nn2,RGAL_KPC_nn3,MLUM_MSUN_nn,MLUM_MSUN_nn2,MLUM_MSUN_nn3,SIGV_KMS_nn,SIGV_KMS_nn2,SIGV_KMS_nn3,RAD_PC_nn,RAD_PC_nn2,RAD_PC_nn3,RAD_NODC_nn,RAD_NODC_nn2,RAD_NODC_nn3,clouds_r400pc,nn_dist,nn3_dist,nn5_dist,clouds_r100pc,clouds_r200pc,clouds_r600pc,clouds_r800pc,clouds_r1000pc,clouds_r1500pc
419,419,419,420,2.704723310572314,259.2193292107256,-0.0130182152207974,-62.81966005801369,403.0,370.0,436.0,97.87845831886588,195.65226852613608,216.56365730316745,1.9603017649727523,3.918507646117893,4.337319231748934,1.0875384257651783,2.1739140947348496,2.4062628589240864,2.782507182420649,2.840689828235084,2.512500937430944,1654024.574868729,598678.3527516657,133510.87502515977,5.93236758341415,4.933969631865012,0.7125841718994802,51.86201435253723,,,120.86767492356792,77.30166229967413,72.67486734142635,11,97.8784583200342,216.5636573004637,256.8706635353564,1,2,20,28,33,52
420,420,420,421,3.6856638602943024,259.20869613754104,-0.0178764075769512,-62.81787914193764,406.0,407.0,431.0,258.7803159749616,266.4682763970328,391.7333735808014,5.182831021850546,5.3368048649543045,7.845603995186359,2.875336844166245,2.960758626633703,4.35259303978669,3.446260334622348,3.658626326862147,4.070189679178784,1417654.5218713067,3870891.892517231,3193992.530202896,1.310663406290191,4.384368016461986,4.926810413600486,34.97825887051461,76.04851430175724,55.86181363032404,110.36338814456828,145.3543307570524,117.40746146793155,3,258.78031597551586,391.7333735807923,477.00327553204204,0,0,9,16,19,42
421,421,421,422,2.9068894892047283,259.217103122117,-0.014036129734852,-62.81745170748054,414.0,437.0,419.0,176.54481285813347,317.57869838586134,338.7094717218652,3.5358250853842565,6.360440220006592,6.783645621657505,1.961609031757042,3.528652204287355,3.7634385746873984,3.0669575046793414,3.18999039223982,3.098045492816563,1044060.4475856052,1528020.869130885,1064852.6262737918,2.8195132562054885,5.505461586208945,4.104414567827685,48.40850032049076,23.75782566724001,,110.61922299213332,96.22585261369666,80.33115667901124,6,176.54481285812776,338.7094717206916,370.38372804844346,0,1,14,27,32,59
422,422,422,423,4.4327579336238605,259.2007721243954,-0.021496674113359,-62.81730976146946,432.0,411.0,431.0,216.76335853711868,363.1896650954323,452.44453336403336,4.341318831743721,7.273932934119474,9.061522142250933,2.4084817615235448,4.035440723282588,5.027161481822604,4.214583719914674,4.215838965884052,4.070189679178784,2682057.8640602254,2741371.671975523,3193992.530202896,3.843949542092371,4.913358221993417,4.926810413600486,75.68014036220768,23.17521105768915,55.86181363032404,152.52788363309276,100.16110764336086,117.40746146793155,2,216.76335853711726,452.44453336487555,740.6830416149828,0,0,3,6,9,20
423,423,423,424,2.641342319536224,259.2209210799402,-0.0122925057977567,-62.81620149927621,438.0,391.0,384.0,201.9394453299589,274.5608242690577,382.2630062960829,4.0444267093818285,5.49888175244446,7.655932253088683,2.2437716147773257,3.0506758252117567,4.247366736623151,2.8448264345710386,2.3798005229138,2.5992635412480136,865240.2087631386,5123688.679289403,2200853.149778548,1.3666735715319152,5.055990602061569,5.081585320710797,52.13700279584553,55.366512070210895,68.09427869054002,113.3114810742284,118.10322621391136,132.81850802992594,3,201.939445329958,382.2630062939022,440.0848788376008,0,0,10,20,34,57
424,424,424,425,3.6350281504133575,259.21296869201507,-0.0159272697842327,-62.81297884615929,427.0,439.0,453.0,349.15109217587354,478.5908290847409,529.5676147962794,6.992769542862778,9.585178016374188,10.606136914985132,3.879456579731935,5.317675878719354,5.884084608847559,3.962673199080649,4.04561824811583,4.070053204138431,524463.9801972804,1173890.5745637482,1264943.2806330556,2.219884648136728,2.0862572758085265,4.952541717130305,46.701858702090014,,,113.06266894289467,77.69207457337411,82.8059815446923,1,349.15109217722437,529.5676147962802,576.8673634330647,0,0,6,15,29,53
425,425,425,426,4.229963961334171,259.20586552998014,-0.0191728910182169,-62.81265377350052,408.0,434.0,428.0,134.53943351591468,257.80472044851825,310.2698349313336,2.694544780430475,5.163291874368717,6.214058899990501,1.494882594621277,2.8644968938724302,3.447442610348157,4.117070891038575,4.48122937153933,4.5130051104182405,1663579.3745239866,640502.7130404679,1093015.021718946,3.263486284283712,,4.09850096526937,29.966365614966765,,39.51552888812741,94.7686717543805,93.92129330905964,103.33402544222837,3,134.5394335159096,310.2698349287909,598.4668960207973,0,1,5,10,13,35
426,426,426,427,3.962673199080649,259.21168968550825,-0.0165125552213398,-62.81135347643704,439.0,453.0,440.0,151.83310085229775,214.3466777720176,272.7314251644485,3.0409009366739888,4.2929177468617965,5.462242696668554,1.6870344539144224,2.3816297530224206,3.0303491684938777,4.04561824811583,4.070053204138431,4.235363580143321,1173890.5745637482,1264943.2806330556,2160611.847541717,2.0862572758085265,4.952541717130305,3.86182206448841,,,19.24572648949476,77.69207457337411,82.8059815446923,83.96840936953541,7,151.8331008509287,272.73142516445046,346.0582493096948,0,1,12,15,21,43
427,427,427,428,4.5130051104182405,259.2043161191944,-0.0198817389792242,-62.81129206478482,444.0,434.0,426.0,162.2743212018454,239.6186710696601,310.2698349313336,3.2500168446198185,4.799063163500417,6.214058899990501,1.803048013353841,2.662429678551784,3.447442610348157,4.672548284238093,4.48122937153933,4.229963961334171,174549.2759351287,640502.7130404679,807715.8525461248,3.938240622112015,,1.1350412632640106,,,,91.05447995218768,93.92129330905964,90.26869457106775,3,162.27432120271052,310.2698349287909,592.0591900499875,0,1,5,10,16,28
428,428,428,429,3.9767094041955056,259.2144777948804,-0.0152392002900153,-62.81020878664246,453.0,445.0,439.0,181.9007540707948,228.22208972314223,228.2607027102608,3.643093438325269,4.57081336357556,4.57158670132627,2.0211194896755007,2.5358009969238067,2.5362300301140133,4.070053204138431,4.1860128589719645,4.04561824811583,1264943.2806330556,2692917.936941899,1173890.5745637482,4.952541717130305,4.639626692549999,2.0862572758085265,,47.43252804361753,,82.8059815446923,106.713119806788,77.69207457337411,9,181.90075407029505,228.26070270916335,240.9839001252558,0,1,13,15,22,50
429,429,429,430,2.397899334820617,259.2223955555692,-0.0116177097510116,-62.81920798872316,451.0,443.0,436.0,79.8364714247176,89.23535472207901,122.55127369287504,1.5989583257760087,1.7871983924162815,2.4544468951192755,0.887071904719086,0.9915039413564352,1.3616808188097251,2.3976500266388188,2.3122951372677734,2.512500937430944,231373.2344876763,724161.3657425707,133510.87502515977,3.866692710170281,5.203162766722167,0.7125841718994802,,,,55.93803313651851,85.80270766168044,72.67486734142635,11,79.83647142471794,122.55127369133238,262.13755326405334,2,4,20,28,34,52
430,430,430,431,4.070189679178784,259.204763166766,-0.0196725817270646,-62.81860748422634,411.0,390.0,432.0,139.18383553573224,186.7994548493496,274.0093087766811,2.78756248456136,3.7412042172158624,5.487836045230791,1.5464870615081387,2.0755494983261102,3.044547875296462,4.215838965884052,4.023467108331298,4.214583719914674,2741371.671975523,4347975.19629072,2682057.8640602254,4.913358221993417,4.264479044725004,3.843949542092371,23.17521105768915,67.53282445906692,75.68014036220768,100.16110764336086,132.17054089445602,152.52788363309276,5,139.18383553536557,274.00930877787306,391.7333735807923,0,2,7,8,11,29
431,431,431,432,4.214583719914674,259.203086415041,-0.0204393137980002,-62.81748937057787,423.0,411.0,431.0,216.76335853711868,244.81065747014267,274.0093087766811,4.341318831743721,4.903047842860847,5.487836045230791,2.4084817615235448,2.7201184163349232,3.044547875296462,4.4327579336238605,4.215838965884052,4.070189679178784,2016632.9064345383,2741371.671975523,3193992.530202896,3.149251978849939,4.913358221993417,4.926810413600486,40.8949193684943,23.17521105768915,55.86181363032404,104.7812949420122,100.16110764336086,117.40746146793155,3,216.76335853711726,274.00930877787306,523.942718543949,0,0,6,8,9,26
432,432,432,433,3.084696050431325,259.2169407868998,-0.0141114623780696,-62.8150045296178,438.0,437.0,414.0,244.3551238539665,377.243042477269,413.40157525591326,4.893924452820462,7.555392827936914,8.279572967696422,2.715056931710744,4.191589360858552,4.593350836176822,2.8448264345710386,3.18999039223982,3.0669575046793414,865240.2087631386,1528020.869130885,1044060.4475856052,1.3666735715319152,5.505461586208945,2.8195132562054885,52.13700279584553,23.75782566724001,48.40850032049076,113.3114810742284,96.22585261369666,110.61922299213332,2,244.35512385396868,413.4015752559085,494.8312692337349,0,0,6,16,31,67
433,433,433,434,4.48122937153933,259.2031532918166,-0.0204123257665145,-62.8123523018465,428.0,426.0,444.0,239.6186710696601,257.80472044851825,268.0085978218152,4.799063163500417,5.163291874368717,5.367654296580919,2.662429678551784,2.8644968938724302,2.977873309131285,4.5130051104182405,4.229963961334171,4.672548284238093,1093015.021718946,807715.8525461248,174549.2759351287,4.09850096526937,1.1350412632640106,3.938240622112015,39.51552888812741,,,103.33402544222837,90.26869457106775,91.05447995218768,4,239.61867106837434,268.00859782322715,804.9543641944263,0,0,4,4,12,29
434,434,434,435,2.1320907731491823,259.22521181800124,-0.010331473164685,-62.81854918019296,449.0,413.0,443.0,108.13607484993057,180.6289794950869,236.63131349306585,2.165740470645377,3.61762244104734,4.7392326100713404,1.201511942777008,2.0069886610565244,2.629236816589625,2.1623274052063017,2.3134751180486663,2.3122951372677734,435190.7773217434,1579460.9697283127,724161.3657425707,6.446819124789534,2.32575696304246,5.203162766722167,,36.7093495255849,,65.61502235064587,97.81300372384165,85.80270766168044,9,108.13607485135401,236.6313134921021,268.8973636970506,0,2,13,21,31,48
435,435,435,436,2.512500937430944,259.22115814263486,-0.012183050428023,-62.81898875215512,451.0,430.0,443.0,116.21556256766546,122.55127369287504,211.6626522922307,2.3275557904326387,2.4544468951192755,4.239162303880488,1.2912840285296183,1.3616808188097251,2.351807247691456,2.3976500266388188,2.397899334820617,2.3122951372677734,231373.2344876763,737231.5951616513,724161.3657425707,3.866692710170281,4.289494376648952,5.203162766722167,,33.13792681883743,,55.93803313651851,91.01966838588352,85.80270766168044,9,116.21556256898751,211.66265229079062,232.14612812288377,0,2,22,28,34,52
436,436,436,437,3.18999039223982,259.21441477660807,-0.015264746713014,-62.81647213819657,414.0,422.0,406.0,141.70679593989652,317.57869838586134,343.00407238440994,2.838092129369693,6.360440220006592,6.869657532789301,1.5745199548877418,3.528652204287355,3.811156359826784,3.0669575046793414,2.9068894892047283,3.446260334622348,1044060.4475856052,476525.7528945767,1417654.5218713067,2.8195132562054885,2.819797645224029,1.310663406290191,48.40850032049076,34.940203622089925,34.97825887051461,110.61922299213332,94.55908387961136,110.36338814456828,5,141.70679593893018,343.004072383635,392.2133814266972,0,1,9,15,26,61
437,437,437,438,2.8448264345710386,259.21890544678945,-0.0132135145151916,-62.81581411762044,424.0,433.0,422.0,201.9394453299589,244.3551238539665,370.3837280484458,4.0444267093818285,4.893924452820462,7.418015039072277,2.2437716147773257,2.715056931710744,4.11537475609385,2.641342319536224,3.084696050431325,2.9068894892047283,1809526.3005359776,2226747.273579881,476525.7528945767,4.199664077253408,3.1878133075989785,2.819797645224029,58.62596089041055,74.61814278698888,34.940203622089925,124.273770909426,141.56772516331068,94.55908387961136,4,201.939445329958,370.38372804844346,435.3819297855529,0,0,7,19,33,64
438,438,438,439,4.04561824811583,259.21219096096854,-0.0162839075144818,-62.81063787422286,453.0,427.0,445.0,63.58599624946768,151.83310085229775,156.078163763688,1.273495136890164,3.0409009366739888,3.125920709773691,0.7065110694385309,1.6870344539144224,1.7342018195965363,4.070053204138431,3.962673199080649,4.1860128589719645,1264943.2806330556,524463.9801972804,2692917.936941899,4.952541717130305,2.219884648136728,4.639626692549999,,46.701858702090014,47.43252804361753,82.8059815446923,113.06266894289467,106.713119806788,7,63.58599624946307,156.078163763688,228.26070270916335,1,4,11,16,22,45
439,439,439,440,4.235363580143321,259.2107967556827,-0.0169212935624935,-62.81006744181772,446.0,445.0,453.0,109.1197349048,129.06903260895265,171.82172627421048,2.185441133843524,2.5849840380851976,3.441231493233257,1.2124414989422243,1.4341003623216986,1.9091302919356752,4.350902036936377,4.1860128589719645,4.070053204138431,250192.99114808475,2692917.936941899,1264943.2806330556,,4.639626692549999,4.952541717130305,,47.43252804361753,,80.99345795411173,106.713119806788,82.8059815446923,8,109.11973490479116,171.8217262747091,272.73142516445046,0,4,9,15,18,41
440,440,440,441,0.6369695247443578,259.2440831930747,-0.0017106383357705,-62.822035844566784,369.0,383.0,347.0,30.737664072447128,34.68526289123497,111.39023641593572,0.6156114242835762,0.6946736108442177,2.230914552572216,0.3415296008049687,0.3853918099026114,1.2376692935103992,0.6427985078762818,0.6249926299473111,0.5490205945946216,2201877.256363141,2356246.660417345,9551938.371414691,3.289680347324037,4.926104608480904,8.484644232566998,51.66797525953978,47.67021140139153,61.82792147382656,122.35907983549944,111.21135733755156,127.50167687854672,31,30.73766407158487,111.39023641592996,120.60199340783277,2,10,57,74,88,138
441,441,441,442,0.8224546974136995,259.2410781570138,-0.0030832307655108,-62.82180014056146,455.0,416.0,458.0,32.95406211057014,64.00465207182758,112.1635891773508,0.6600012630758902,1.2818799414895028,2.246403198482532,0.3661562456730022,0.7111628007980855,1.2462621019705666,0.7828099110221015,0.8842489443227529,0.7073442526490424,378338.17351642175,1340748.4550717971,596837.0351553737,5.311905741012299,6.271788914747082,9.840346039485212,,43.83398691198209,14.963209084201576,69.40560367411368,107.66788240937429,76.93114079160519,19,32.954062109625696,112.16358917311027,211.13406661205624,2,4,44,64,82,136
442,442,442,443,2.3122951372677734,259.22331864545623,-0.0111959927840912,-62.819338737692576,430.0,451.0,417.0,89.23535472207901,138.4294287751902,178.42850486588964,1.7871983924162815,2.7724532876083368,3.5735515149877943,0.9915039413564352,1.5381047641687826,1.9825389429543328,2.397899334820617,2.3976500266388188,2.193099548347604,737231.5951616513,231373.2344876763,3516927.8357635024,4.289494376648952,3.866692710170281,4.410083622762453,33.13792681883743,,74.48559240551405,91.01966838588352,55.93803313651851,141.8784147847795,11,89.23535472206325,178.42850486878288,211.66265229079062,1,4,16,26,34,51
443,443,443,444,4.6725482842380925,259.2026431076808,-0.0206463476694358,-62.81104705633082,428.0,434.0,426.0,162.2743212018454,268.0085978218152,440.6078409675116,3.2500168446198185,5.367654296580919,8.824457834180716,1.803048013353841,2.977873309131285,4.895642677416802,4.5130051104182405,4.48122937153933,4.229963961334171,1093015.021718946,640502.7130404679,807715.8525461248,4.09850096526937,,1.1350412632640106,39.51552888812741,,,103.33402544222837,93.92129330905964,90.26869457106775,2,162.27432120271052,440.6078409675106,709.272413197055,0,1,4,7,12,22
444,444,444,445,4.1860128589719645,259.2121234142807,-0.0163151995217034,-62.80986626148309,453.0,440.0,439.0,108.0705172903004,129.06903260895265,156.078163763688,2.1644274891982067,2.5849840380851976,3.125920709773691,1.200783525447784,1.4341003623216986,1.7342018195965363,4.070053204138431,4.235363580143321,4.04561824811583,1264943.2806330556,2160611.847541717,1173890.5745637482,4.952541717130305,3.86182206448841,2.0862572758085265,,19.24572648949476,,82.8059815446923,83.96840936953541,77.69207457337411,8,108.07051729029739,156.078163763688,228.2220897240078,0,3,10,14,20,43
445,445,445,446,4.350902036936377,259.2098032064224,-0.017375459932942,-62.8097754994339,440.0,445.0,453.0,109.1197349048,215.07202075439176,279.439220560396,2.185441133843524,4.3074448568406485,5.596585874724286,1.2124414989422243,2.3896891194932457,3.1048802284488497,4.235363580143321,4.1860128589719645,4.070053204138431,2160611.847541717,2692917.936941899,1264943.2806330556,3.86182206448841,4.639626692549999,4.952541717130305,19.24572648949476,47.43252804361753,,83.96840936953541,106.713119806788,82.8059815446923,6,109.11973490479116,279.4392205609942,362.43335295806435,0,1,9,15,18,35
446,446,446,447,0.8134446903846844,259.2429319115678,-0.0022364642790595,-62.82241193144076,310.0,441.0,301.0,48.49002429970108,130.65917470274542,134.82992825077568,0.9711542442628972,2.6168312739996047,2.7003627852421994,0.5387780477744574,1.451768607808285,1.4981103138975105,0.8618618946094369,0.6369695247443578,0.9971808642097376,5399838.489611163,1371226.4523218342,3440837.5723873544,12.561342047459611,6.237846580658935,9.098020069426406,47.11523250242811,26.19403902530807,33.911756025134075,107.39071665996342,87.62533438104349,106.31815757690256,32,48.49002429832503,134.8299282507754,148.84485587494666,1,10,55,71,89,138
